album_name,track_name,artist,featuring,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,popularity,lyrics,cleaned_lyrics
1989,I Know Places - Voice Memo,Taylor Swift,,0.592,0.128,9,-17.932,0,0.589,0.829,0.0,0.527,0.15,78.828,4,216333,False,A,minor,A minor,0.0,,
1989,I Wish You Would - Voice Memo,Taylor Swift,,0.781,0.357,0,-16.394,1,0.912,0.717,0.0,0.185,0.645,118.317,4,107133,False,C,major,C major,0.0,,
1989,Blank Space - Voice Memo,Taylor Swift,,0.675,0.234,5,-15.064,0,0.721,0.801,0.0,0.657,0.578,127.296,4,131187,False,F,minor,F minor,0.0,,
1989 (Taylor's Version),Welcome To New York (Taylor's Version),Taylor Swift,,0.76,0.602,7,-4.871,1,0.0316,0.00661,0.000133,0.325,0.685,116.989,4,212600,False,G,major,G major,59.0,,
1989 (Taylor's Version),Welcome To New York (Taylor's Version),Taylor Swift,,0.76,0.602,7,-4.871,1,0.0316,0.00661,0.000133,0.325,0.685,116.989,4,212600,False,G,major,G major,67.0,,
1989 (Taylor's Version),Blank Space (Taylor's Version),Taylor Swift,,0.732,0.719,0,-5.469,1,0.0645,0.0901,0.0,0.331,0.71,96.035,4,231833,False,C,major,C major,61.0,,
1989 (Taylor's Version),Blank Space (Taylor's Version),Taylor Swift,,0.732,0.719,0,-5.469,1,0.0645,0.0901,0.0,0.331,0.71,96.035,4,231833,False,C,major,C major,75.0,,
1989 (Taylor's Version),Style (Taylor's Version),Taylor Swift,,0.514,0.821,7,-4.803,1,0.0444,0.000456,0.0232,0.0946,0.298,94.884,4,231000,False,G,major,G major,62.0,,
1989 (Taylor's Version),Style (Taylor's Version),Taylor Swift,,0.514,0.821,7,-4.803,1,0.0444,0.000456,0.0232,0.0946,0.298,94.884,4,231000,False,G,major,G major,75.0,,
1989 (Taylor's Version),Out Of The Woods (Taylor's Version),Taylor Swift,,0.544,0.884,7,-5.973,1,0.0383,0.000466,0.000134,0.381,0.184,91.981,4,235800,False,G,major,G major,60.0,,
1989 (Taylor's Version),Out Of The Woods (Taylor's Version),Taylor Swift,,0.544,0.884,7,-5.973,1,0.0383,0.000466,0.000134,0.381,0.184,91.981,4,235800,False,G,major,G major,70.0,,
1989 (Taylor's Version),All You Had To Do Was Stay (Taylor's Version),Taylor Swift,,0.589,0.713,0,-5.614,1,0.0308,0.000778,0.0,0.188,0.54,97.069,4,193289,False,C,major,C major,59.0,,
1989 (Taylor's Version),All You Had To Do Was Stay (Taylor's Version),Taylor Swift,,0.589,0.713,0,-5.614,1,0.0308,0.000778,0.0,0.188,0.54,97.069,4,193289,False,C,major,C major,65.0,,
1989 (Taylor's Version),Shake It Off (Taylor's Version),Taylor Swift,,0.632,0.805,7,-5.707,1,0.069,0.0112,2.51e-05,0.156,0.903,160.052,4,219209,False,G,major,G major,59.0,,
1989 (Taylor's Version),Shake It Off (Taylor's Version),Taylor Swift,,0.632,0.805,7,-5.707,1,0.069,0.0112,2.51e-05,0.156,0.903,160.052,4,219209,False,G,major,G major,71.0,,
1989 (Taylor's Version),I Wish You Would (Taylor's Version),Taylor Swift,,0.671,0.853,0,-6.568,1,0.0417,0.00388,9.48e-06,0.0812,0.523,118.032,4,207650,False,C,major,C major,58.0,,
1989 (Taylor's Version),I Wish You Would (Taylor's Version),Taylor Swift,,0.671,0.853,0,-6.568,1,0.0417,0.00388,9.48e-06,0.0812,0.523,118.032,4,207650,False,C,major,C major,64.0,,
1989 (Taylor's Version),Bad Blood (Taylor's Version),Taylor Swift,,0.624,0.711,7,-6.347,1,0.159,0.0369,3.13e-06,0.19,0.347,169.999,4,211104,False,G,major,G major,58.0,,
1989 (Taylor's Version),Bad Blood (Taylor's Version),Taylor Swift,,0.624,0.711,7,-6.347,1,0.159,0.0369,3.13e-06,0.19,0.347,169.999,4,211104,False,G,major,G major,66.0,,
1989 (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,,0.587,0.663,8,-7.439,1,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,4,220433,False,G#,major,G# major,59.0,,
1989 (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,,0.587,0.663,8,-7.439,1,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,4,220433,False,G#,major,G# major,73.0,,
1989 (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,,0.587,0.663,8,-7.439,1,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,4,220433,False,G#,major,G# major,47.0,,
1989 (Taylor's Version),How You Get The Girl (Taylor's Version),Taylor Swift,,0.761,0.67,5,-5.956,1,0.0537,0.00198,1.08e-05,0.0873,0.519,120.014,4,247533,False,F,major,F major,58.0,,
1989 (Taylor's Version),How You Get The Girl (Taylor's Version),Taylor Swift,,0.761,0.67,5,-5.956,1,0.0537,0.00198,1.08e-05,0.0873,0.519,120.014,4,247533,False,F,major,F major,64.0,,
1989 (Taylor's Version),This Love (Taylor's Version),Taylor Swift,,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,4,250100,False,E,major,E major,,,
1989 (Taylor's Version),I Know Places (Taylor's Version),Taylor Swift,,0.572,0.807,0,-5.348,1,0.0574,0.0846,0.0,0.071,0.626,160.015,4,195700,False,C,major,C major,58.0,,
1989 (Taylor's Version),I Know Places (Taylor's Version),Taylor Swift,,0.572,0.807,0,-5.348,1,0.0574,0.0846,0.0,0.071,0.626,160.015,4,195700,False,C,major,C major,63.0,,
1989 (Taylor's Version),Clean (Taylor's Version),Taylor Swift,,0.782,0.379,4,-8.964,1,0.0303,0.297,2.98e-05,0.103,0.267,103.99,4,271000,False,E,major,E major,59.0,,
1989 (Taylor's Version),Clean (Taylor's Version),Taylor Swift,,0.782,0.379,4,-8.964,1,0.0303,0.297,2.98e-05,0.103,0.267,103.99,4,271000,False,E,major,E major,68.0,,
1989 (Taylor's Version),Wonderland (Taylor's Version),Taylor Swift,,0.387,0.703,3,-5.956,1,0.0545,0.0105,1.1e-05,0.128,0.32,123.18,5,245567,False,D#,major,D# major,58.0,,
1989 (Taylor's Version),Wonderland (Taylor's Version),Taylor Swift,,0.387,0.703,3,-5.956,1,0.0545,0.0105,1.1e-05,0.128,0.32,123.18,5,245567,False,D#,major,D# major,64.0,,
1989 (Taylor's Version),You Are In Love (Taylor's Version),Taylor Swift,,0.554,0.509,2,-9.403,1,0.0455,0.572,2.08e-06,0.113,0.401,85.079,4,267389,False,D,major,D major,59.0,,
1989 (Taylor's Version),You Are In Love (Taylor's Version),Taylor Swift,,0.554,0.509,2,-9.403,1,0.0455,0.572,2.08e-06,0.113,0.401,85.079,4,267389,False,D,major,D major,67.0,,
1989 (Taylor's Version),New Romantics (Taylor's Version),Taylor Swift,,0.653,0.848,5,-5.936,1,0.0583,0.00516,4.24e-06,0.0798,0.724,122.017,4,230178,False,F,major,F major,60.0,,
1989 (Taylor's Version),New Romantics (Taylor's Version),Taylor Swift,,0.653,0.848,5,-5.936,1,0.0583,0.00516,4.24e-06,0.0798,0.724,122.017,4,230178,False,F,major,F major,70.0,,
1989 (Taylor's Version),"""Slut!"" (Taylor's Version) [From The Vault]",Taylor Swift,,0.621,0.415,2,-13.187,1,0.0543,0.33,0.000112,0.0634,0.313,77.978,4,180381,False,D,major,D major,,,
1989 (Taylor's Version),Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,,0.632,0.539,4,-8.375,1,0.0342,0.0684,5.82e-06,0.132,0.186,109.962,4,279833,False,E,major,E major,,,
1989 (Taylor's Version),Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,,0.8,0.509,0,-9.386,1,0.034,0.16,3.05e-05,0.0834,0.0768,109.994,4,146437,False,C,major,C major,,,
1989 (Taylor's Version),Suburban Legends (Taylor's Version) [From The Vault],Taylor Swift,,0.695,0.607,0,-8.84,1,0.0357,0.212,0.0,0.102,0.394,118.043,4,171819,False,C,major,C major,,,
1989 (Taylor's Version),Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,0.599,0.651,0,-7.343,1,0.035,0.0486,0.0,0.126,0.153,100.001,4,229478,False,C,major,C major,,,
1989 (Taylor's Version),Bad Blood (Remix) [Taylor's Version],Taylor Swift,Kendrick Lamar,0.604,0.644,2,-6.931,1,0.0889,0.0143,0.0,0.237,0.197,170.088,4,199773,False,D,major,D major,,,
reputation,...Ready For It?,Taylor Swift,,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,4,208187,False,D,major,D major,78.0,,"Knew he was a killer first time that I saw him Wondered how many girls he had loved and left haunted But if he's a ghost, then I can be a phantom Holdin' him for ransom, some Some boys are tryin' too hard, he don't try at all, though Younger than my exes, but he act like such a man, so I see nothin' better, I keep him forever Like a vendetta-ta I, I, I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night, in my dreams You should see the things we do, baby, mmm In the middle of the night, in my dreams I know I'm gonna be with you, so I take my time Are you ready for it? Knew I was a robber first time that he saw me Stealin' hearts and runnin' off and never sayin' sorry But if I'm a thief, then he can join the heist and We'll move to an island and And he can be my jailer, Burton to this Taylor Every love I've known in comparison is a failure I forget their names now, I'm so very tame now Never be the same now, now I, I, I see how this is gon' go (Go) Touch me and you'll never be alone I-Island breeze and lights down low (Low) No one has to know (No one has to know) In the middle of the night, in my dreams (Yeah) You should see the things we do (We do), baby, mmm (Mmm) In the middle of the night (The night) in my dreams (My dreams) I know I'm gonna be with you, so I take my time Are you ready for it? Oh Are you ready for it? Baby, let the games begin Let the games begin Let the games begin, ah-ah Baby, let the games begin Let the games begin Let the games begin I, I, I see how this is gon' go Touch me and you'll never be alone I-Island breeze and lights down low No one has to know In the middle of the night (Night), in my dreams (My dreams) You should see the things we do (We do), baby (Baby), mmm (Yeah) In the middle of the night, in my dreams (My dreams) I know I'm gonna be with you, so I take my time (Yeah) In the middle of the night Baby, let the games begin Let the games begin Let the games begin Are you ready for it? Baby, let the games begin Let the games begin Let the games begin Are you ready for it?"
reputation,End Game,Taylor Swift,"Ed Sheeran, Future",0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,4,244827,False,D,major,D major,71.0,"[Chorus: Taylor Swift, Future]
I wanna be your end game
I wanna be your first string
I wanna be your A-Team (Woah, woah)
I wanna be your end game, end game

[Refrain: Taylor Swift, Future]
Big reputation, big reputation
Ooh, you and me, we got big reputations, ah
And you heard about me, ooh
I got some big enemies (Yeah)
Big reputation, big reputation
Ooh, you and me would be a big conversation, ah (Git, git)
And I heard about you, ooh (Yeah)
You like the bad ones too

[Verse 1: Future]
You so dope, don't overdose, I’m so stoked, I need a toast
We do the most, I'm in the Ghost like I'm whippin’ a boat
I got a reputation, girl, that don't precede me (Yeah)
I'm one call away whenever you need me (Yeah)
I'm in a G5 (Yeah), come to the A-Side (Yeah)
I got a bad boy persona, that's what they like
You love it, I love it too 'cause you my type
You hold me down and I protect you with my life

[Pre-Chorus: Taylor Swift, Future]
I don't wanna touch you (I don't wanna be)
Just another ex-love (You don’t wanna see)
I don’t wanna miss you (I don't wanna miss you)
Like the other girls do
I don’t wanna hurt you (I just wanna be)
Drinkin' on the beach with (You all over me)
I know what they all say (I know what they all say)
But I ain't tryna play

[Chorus: Taylor Swift]
I wanna be your end game (End game)
I wanna be your first string (First string)
I wanna be your A-Team (A-Team)
I wanna be your end game, end game

[Verse 2: Ed Sheeran]
Knew her when I was young, reconnected when we were little bit older
Both sprung, I got issues and chips on both of my shoulders
Reputation precedes me, in rumours, I'm knee-deep
The truth is, it’s easier to ignore it, believe me
Even when we'd argue, we'd not do it for long
And you understand the good and bad end up in the song
For all your beautiful traits and the way you do it with ease
For all my flaws, paranoia and insecurities
I've made mistakes and made some choices, that's hard to deny
After the storm, somethin' was born on the 4th of July
Our past days were the fun, this end game is the one
With four words on the tip of my tongue, I'll never say it

[Pre-Chorus: Taylor Swift, Taylor Swift & Future]
I don't wanna touch you (I don't wanna be)
Just another ex-love (You don't wanna see)
I don't wanna miss you (I don't wanna miss you)
Like the other girls do
I don't wanna hurt you (I just wanna be)
Drinkin' on the beach with (You all over me)
I know what they all say (Yeah)
But I ain't tryna play (Ooh)

[Chorus: Taylor Swift]
I wanna be your end game (End game)
I wanna be your first string (Wanna be your first string)
I wanna be your A-Team (A-Team)
I wanna be your end game, end game

[Refrain: Taylor Swift, Taylor Swift & Future]
Big reputation, big reputation
Ooh, you and me, we got big reputations, ah
And you heard about me, ooh
I got some big enemies (Hey)
Big reputation, big reputation (Big reputation, yeah)
Ooh, you and me would be a big conversation, ah
And I heard about you, ooh
You like the bad ones too

[Verse 3: Taylor Swift]
I hit you like bang, we tried to forget it, but we just couldn't
And I bury hatchets, but I keep maps of where I put 'em
Reputation precedes me, they told you I'm crazy
I swear I don't love the drama, it loves me
And I can't let you go, your handprints on my soul
It's like your eyes are liquor, it's like your body is gold
You've been callin' my bluff on all my usual tricks
So here's the truth from my red lips (Ooh, ah)

[Chorus: Taylor Swift, Future, Ed Sheeran]
I wanna be your end game (End game)
I wanna be your first string (Me and you; First string)
I wanna be your A-Team (Hey; Be your A-Team now; A-Team)
I wanna be your end game, end game
I wanna be your end game (Oh, I do; End game)
I wanna be your first string (First string)
I wanna be your A-Team (A-Team)
I wanna be your end game, end game","I wanna be your end game I wanna be your first string I wanna be your A-Team (Woah, woah) I wanna be your end game, end game Big reputation, big reputation Ooh, you and me, we got big reputations, ah And you heard about me, ooh I got some big enemies (Yeah) Big reputation, big reputation Ooh, you and me would be a big conversation, ah (Git, git) And I heard about you, ooh (Yeah) You like the bad ones too You so dope, don't overdose, I’m so stoked, I need a toast We do the most, I'm in the Ghost like I'm whippin’ a boat I got a reputation, girl, that don't precede me (Yeah) I'm one call away whenever you need me (Yeah) I'm in a G5 (Yeah), come to the A-Side (Yeah) I got a bad boy persona, that's what they like You love it, I love it too 'cause you my type You hold me down and I protect you with my life I don't wanna touch you (I don't wanna be) Just another ex-love (You don’t wanna see) I don’t wanna miss you (I don't wanna miss you) Like the other girls do I don’t wanna hurt you (I just wanna be) Drinkin' on the beach with (You all over me) I know what they all say (I know what they all say) But I ain't tryna play I wanna be your end game (End game) I wanna be your first string (First string) I wanna be your A-Team (A-Team) I wanna be your end game, end game Knew her when I was young, reconnected when we were little bit older Both sprung, I got issues and chips on both of my shoulders Reputation precedes me, in rumours, I'm knee-deep The truth is, it’s easier to ignore it, believe me Even when we'd argue, we'd not do it for long And you understand the good and bad end up in the song For all your beautiful traits and the way you do it with ease For all my flaws, paranoia and insecurities I've made mistakes and made some choices, that's hard to deny After the storm, somethin' was born on the 4th of July Our past days were the fun, this end game is the one With four words on the tip of my tongue, I'll never say it I don't wanna touch you (I don't wanna be) Just another ex-love (You don't wanna see) I don't wanna miss you (I don't wanna miss you) Like the other girls do I don't wanna hurt you (I just wanna be) Drinkin' on the beach with (You all over me) I know what they all say (Yeah) But I ain't tryna play (Ooh) I wanna be your end game (End game) I wanna be your first string (Wanna be your first string) I wanna be your A-Team (A-Team) I wanna be your end game, end game Big reputation, big reputation Ooh, you and me, we got big reputations, ah And you heard about me, ooh I got some big enemies (Hey) Big reputation, big reputation (Big reputation, yeah) Ooh, you and me would be a big conversation, ah And I heard about you, ooh You like the bad ones too I hit you like bang, we tried to forget it, but we just couldn't And I bury hatchets, but I keep maps of where I put 'em Reputation precedes me, they told you I'm crazy I swear I don't love the drama, it loves me And I can't let you go, your handprints on my soul It's like your eyes are liquor, it's like your body is gold You've been callin' my bluff on all my usual tricks So here's the truth from my red lips (Ooh, ah) I wanna be your end game (End game) I wanna be your first string (Me and you; First string) I wanna be your A-Team (Hey; Be your A-Team now; A-Team) I wanna be your end game, end game I wanna be your end game (Oh, I do; End game) I wanna be your first string (First string) I wanna be your A-Team (A-Team) I wanna be your end game, end game"
reputation,I Did Something Bad,Taylor Swift,,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,4,238253,False,C,minor,C minor,73.0,"[Verse 1]
I never trust a narcissist, but they love me
So I play 'em like a violin
And I make it look, oh, so easy
'Cause for every lie I tell them, they tell me three
This is how the world works
Now all he thinks about is me

[Pre-Chorus]
I can feel the flames on my skin
Crimson red paint on my lips
If a man talks shit, then I owe him nothin'
I don't regret it one bit 'cause he had it comin'

[Chorus]
They say I did somethin' bad
Then why's it feel so good?
They say I did somethin' bad
But why's it feel so good?
Most fun I ever had
And I'd do it over and over and over again if I could
It just felt so good, good

[Post-Chorus]
Ra-di-di-di-di-di-di-di-di-di-da-da
Ra-di-di-di-di-di-di-di-di-di-da-da
Ra-di-di-di-di-di-di-di-di-di-da-da
Da-da, da, da

[Verse 2]
I never trust a playboy, but they love me
So I fly 'em all around the world
And I let them think they saved me
They never see it comin', what I do next
This is how the world works
You gotta leave before you get left

[Pre-Chorus]
I can feel the flames on my skin
He says, ""Don't throw away a good thing""
But if he drops my name, then I owe him nothin'
And if he spends my change, then he had it comin'

[Chorus]
They say I did somethin' bad (Da-da)
Then why's it feel so good?
They say I did somethin' bad
But why's it feel so good?
Most fun I ever had
And I'd do it over and over and over again if I could
It just felt so good, good

[Post-Chorus]
Ra-di-di-di-di-di-di-di-di-di-da-da
Ra-di-di-di-di-di-di-di-di-di-da-da
(It just felt so good)
Ra-di-di-di-di-di-di-di-di-di-da-da
Da-da, da, da

[Bridge]
They're burning all the witches, even if you aren't one
They got their pitchforks and proof, their receipts and reasons
They're burning all the witches, even if you aren't one
So light me up (Light me up), light me up (Light me up)
Light me up, go ahead and light me up (Light me up)
Light me up (Light me up), light me up (Light me up)
Light me up (Light me up), light me up

[Chorus]
They say I did somethin' bad (Oh)
Then why's it feel so good? (So good)
They say I did somethin' bad
But why's it feel so (Good) good?
Most fun I ever had (Most fun I ever had)
And I'd do it over and over and over again if I could
It just felt so good (Good), good

[Post-Chorus]
Ra-di-di-di-di-di-di-di-di-di-da-da (Bad)
Ra-di-di-di-di-di-di-di-di-di-da-da
Oh, they say I did somethin' bad (They say I did somethin' bad)
Ra-di-di-di-di-di-di-di-di-di-da-da
Then why's it feel so good, good?

[Outro]
So good (Bad), why's it feel so good?
Why's it feel, why's it feel so good? (Bad)
It just felt so good, good","I never trust a narcissist, but they love me So I play 'em like a violin And I make it look, oh, so easy 'Cause for every lie I tell them, they tell me three This is how the world works Now all he thinks about is me I can feel the flames on my skin Crimson red paint on my lips If a man talks shit, then I owe him nothin' I don't regret it one bit 'cause he had it comin' They say I did somethin' bad Then why's it feel so good? They say I did somethin' bad But why's it feel so good? Most fun I ever had And I'd do it over and over and over again if I could It just felt so good, good Ra-di-di-di-di-di-di-di-di-di-da-da Ra-di-di-di-di-di-di-di-di-di-da-da Ra-di-di-di-di-di-di-di-di-di-da-da Da-da, da, da I never trust a playboy, but they love me So I fly 'em all around the world And I let them think they saved me They never see it comin', what I do next This is how the world works You gotta leave before you get left I can feel the flames on my skin He says, ""Don't throw away a good thing"" But if he drops my name, then I owe him nothin' And if he spends my change, then he had it comin' They say I did somethin' bad (Da-da) Then why's it feel so good? They say I did somethin' bad But why's it feel so good? Most fun I ever had And I'd do it over and over and over again if I could It just felt so good, good Ra-di-di-di-di-di-di-di-di-di-da-da Ra-di-di-di-di-di-di-di-di-di-da-da (It just felt so good) Ra-di-di-di-di-di-di-di-di-di-da-da Da-da, da, da They're burning all the witches, even if you aren't one They got their pitchforks and proof, their receipts and reasons They're burning all the witches, even if you aren't one So light me up (Light me up), light me up (Light me up) Light me up, go ahead and light me up (Light me up) Light me up (Light me up), light me up (Light me up) Light me up (Light me up), light me up They say I did somethin' bad (Oh) Then why's it feel so good? (So good) They say I did somethin' bad But why's it feel so (Good) good? Most fun I ever had (Most fun I ever had) And I'd do it over and over and over again if I could It just felt so good (Good), good Ra-di-di-di-di-di-di-di-di-di-da-da (Bad) Ra-di-di-di-di-di-di-di-di-di-da-da Oh, they say I did somethin' bad (They say I did somethin' bad) Ra-di-di-di-di-di-di-di-di-di-da-da Then why's it feel so good, good? So good (Bad), why's it feel so good? Why's it feel, why's it feel so good? (Bad) It just felt so good, good"
reputation,Don't Blame Me,Taylor Swift,,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4,236413,False,A,minor,A minor,,,
reputation,Delicate,Taylor Swift,,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4,232253,False,A,minor,A minor,78.0,"[Intro]
This ain't for the best
My reputation's never been worse, so
You must like me for me
We can't make
Any promises now, can we, babe?
But you can make me a drink
[Verse 1]
Dive bar on the East Side, where you at?
Phone lights up my nightstand in the black
Come here, you can meet me in the back
Dark jeans and your Nikes, look at you
Oh, damn, never seen that color blue
Just think of the fun things we could do

[Pre-Chorus]
('Cause I like you) This ain't for the best
My reputation's never been worse, so
You must like me for me
(Yeah, I want you) We can't make
Any promises now, can we, babe?
But you can make me a drink

[Chorus]
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate

[Post-Chorus]
Isn't it? Isn't it? Isn't it? Isn't it?
Isn't it? Isn't it? Isn't it? Isn't it delicate?

[Verse 2]
Third floor on the West Side, me and you
Handsome, you're a mansion with a view
Do the girls back home touch you like I do?
Long night with your hands up in my hair
Echoes of your footsteps on the stairs
Stay here, honey, I don't wanna share

[Pre-Chorus]
('Cause I like you) This ain't for the best
My reputation's never been worse, so
You must like me for me
(Yeah, I want you) We can't make
Any promises now, can we, babe?
But you can make me a drink

[Chorus]
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate

[Post-Chorus]
Isn't it? Isn't it? Isn't it? Isn't it?
Isn't it? Isn't it? Isn't it? Isn't it delicate?

[Bridge]
Sometimes, I wonder, when you sleep
Are you ever dreaming of me?
Sometimes, when I look into your eyes
I pretend you're mine all the damn time

[Chorus]
('Cause I like you)
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
(Yeah, I want you)
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate (Delicate)
('Cause I like you)
Is it cool that I said all that? (Isn't it?)
Is it chill that you're in my head? (Isn't it? Isn't it?)
'Cause I know that it's delicate (Isn't it delicate?)
(Yeah, I want you)
Is it cool that I said all that? (Isn't it?)
Is it too soon to do this yet? (Isn't it? Isn't it?)
'Cause I know that it's delicate
Isn't it delicate?","This ain't for the best My reputation's never been worse, so You must like me for me We can't make Any promises now, can we, babe? But you can make me a drink Dive bar on the East Side, where you at? Phone lights up my nightstand in the black Come here, you can meet me in the back Dark jeans and your Nikes, look at you Oh, damn, never seen that color blue Just think of the fun things we could do ('Cause I like you) This ain't for the best My reputation's never been worse, so You must like me for me (Yeah, I want you) We can't make Any promises now, can we, babe? But you can make me a drink Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (Delicate) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it delicate? Third floor on the West Side, me and you Handsome, you're a mansion with a view Do the girls back home touch you like I do? Long night with your hands up in my hair Echoes of your footsteps on the stairs Stay here, honey, I don't wanna share ('Cause I like you) This ain't for the best My reputation's never been worse, so You must like me for me (Yeah, I want you) We can't make Any promises now, can we, babe? But you can make me a drink Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (Delicate) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it? Isn't it delicate? Sometimes, I wonder, when you sleep Are you ever dreaming of me? Sometimes, when I look into your eyes I pretend you're mine all the damn time ('Cause I like you) Is it cool that I said all that? Is it chill that you're in my head? 'Cause I know that it's delicate (Delicate) (Yeah, I want you) Is it cool that I said all that? Is it too soon to do this yet? 'Cause I know that it's delicate (Delicate) ('Cause I like you) Is it cool that I said all that? (Isn't it?) Is it chill that you're in my head? (Isn't it? Isn't it?) 'Cause I know that it's delicate (Isn't it delicate?) (Yeah, I want you) Is it cool that I said all that? (Isn't it?) Is it too soon to do this yet? (Isn't it? Isn't it?) 'Cause I know that it's delicate Isn't it delicate?"
